S_no,Year,Month,Day,Date,WD,Hour,Minute_30,Place1,Place2,Ventilation1,Ventilation2,Activity1,Activity2,AP1,AP2,AP3,Sensor
LA001,2018,10,8,1,1,13,1,1,0,2,0,10,0,0,0,0,0
LA001,2018,10,8,1,1,13,2,1,0,2,0,10,0,0,0,0,1
LA001,2018,10,8,1,1,14,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,14,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,15,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,15,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,16,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,16,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,17,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,17,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,18,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,18,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,19,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,8,1,1,19,2,16,0,9,0,2,0,0,0,0,1
LA001,2018,10,8,1,1,20,1,1,0,3,0,8,4,2,0,0,1
LA001,2018,10,8,1,1,20,2,1,0,3,0,10,0,0,0,0,1
LA001,2018,10,8,1,1,21,1,1,0,3,0,9,0,0,0,0,1
LA001,2018,10,8,1,1,21,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,8,1,1,22,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,8,1,1,22,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,8,1,1,23,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,8,1,1,23,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,0,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,0,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,1,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,1,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,2,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,2,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,3,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,3,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,4,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,4,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,5,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,5,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,6,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,6,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,7,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,7,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,8,1,1,0,3,0,9,0,65,0,0,1
LA001,2018,10,9,2,1,8,2,1,0,3,0,9,0,0,0,0,0
LA001,2018,10,9,2,1,9,1,16,0,9,0,10,0,1,0,0,1
LA001,2018,10,9,2,1,9,2,61,0,4,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,10,1,61,0,4,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,10,2,61,0,4,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,11,1,61,0,4,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,11,2,16,0,9,0,10,0,1,0,0,1
LA001,2018,10,9,2,1,12,1,1,0,2,0,4,8,2,0,0,1
LA001,2018,10,9,2,1,12,2,1,0,2,0,8,0,2,0,0,1
LA001,2018,10,9,2,1,13,1,1,0,2,0,10,0,2,0,0,1
LA001,2018,10,9,2,1,13,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,14,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,14,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,15,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,15,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,16,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,16,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,17,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,17,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,18,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,18,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,9,2,1,19,1,16,0,9,0,2,0,0,0,0,1
LA001,2018,10,9,2,1,19,2,1,0,3,0,8,4,2,0,0,1
LA001,2018,10,9,2,1,20,1,1,0,3,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,20,2,1,0,3,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,21,1,1,0,3,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,21,2,1,0,3,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,22,1,1,0,3,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,22,2,1,0,3,0,10,0,0,0,0,1
LA001,2018,10,9,2,1,23,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,9,2,1,23,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,0,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,0,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,1,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,1,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,2,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,2,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,3,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,3,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,4,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,4,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,5,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,5,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,6,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,6,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,7,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,7,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,8,1,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,8,2,1,0,3,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,9,1,1,0,3,0,4,0,2,0,0,1
LA001,2018,10,10,3,1,9,2,1,0,3,0,8,0,2,0,0,1
LA001,2018,10,10,3,1,10,1,10,0,9,0,10,2,1,0,0,1
LA001,2018,10,10,3,1,10,2,17,0,9,0,6,0,0,0,0,1
LA001,2018,10,10,3,1,11,1,1,0,3,0,4,0,1,0,0,1
LA001,2018,10,10,3,1,11,2,1,0,3,0,8,0,1,0,0,1
LA001,2018,10,10,3,1,12,1,1,0,2,0,10,0,2,0,0,1
LA001,2018,10,10,3,1,12,2,1,0,2,0,10,0,2,0,0,1
LA001,2018,10,10,3,1,13,1,1,0,2,0,10,0,0,0,0,1
LA001,2018,10,10,3,1,13,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,14,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,14,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,15,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,15,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,16,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,16,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,17,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,17,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,18,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,18,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,10,3,1,19,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,19,2,1,0,2,0,8,0,2,0,0,1
LA001,2018,10,10,3,1,20,1,3,0,3,0,8,0,0,0,0,1
LA001,2018,10,10,3,1,20,2,1,0,2,0,10,0,0,0,0,1
LA001,2018,10,10,3,1,21,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,21,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,22,1,1,0,2,0,9,0,0,0,0,1
LA001,2018,10,10,3,1,22,2,1,0,2,0,10,0,0,0,0,1
LA001,2018,10,10,3,1,23,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,10,3,1,23,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,0,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,0,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,1,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,1,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,2,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,2,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,3,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,3,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,4,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,4,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,5,1,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,5,2,1,0,2,0,1,0,0,0,0,1
LA001,2018,10,11,4,1,6,1,1,0,2,0,8,0,0,0,0,1
LA001,2018,10,11,4,1,6,2,1,0,2,0,10,0,0,0,0,1
LA001,2018,10,11,4,1,7,1,1,0,2,0,10,0,0,0,0,1
LA001,2018,10,11,4,1,7,2,1,0,2,0,10,0,0,0,0,1
LA001,2018,10,11,4,1,8,1,9,0,9,0,7,0,1,0,0,1
LA001,2018,10,11,4,1,8,2,9,0,9,0,7,0,0,0,0,1
LA001,2018,10,11,4,1,9,1,1,0,2,0,7,0,0,0,0,1
LA001,2018,10,11,4,1,9,2,1,0,2,0,7,0,0,0,0,1
LA001,2018,10,11,4,1,10,1,1,0,2,0,7,0,0,0,0,1
LA001,2018,10,11,4,1,10,2,1,0,2,0,7,0,0,0,0,1
LA001,2018,10,11,4,1,11,1,1,0,2,0,4,0,2,0,0,1
LA001,2018,10,11,4,1,11,2,1,0,2,0,8,0,0,0,0,1
LA001,2018,10,11,4,1,12,1,1,0,2,0,10,0,2,0,0,1
LA001,2018,10,11,4,1,12,2,1,0,2,0,10,0,2,0,0,1
LA001,2018,10,11,4,1,13,1,1,0,2,0,10,0,2,0,0,1
LA001,2018,10,11,4,1,13,2,1,0,2,0,1,0,2,0,0,1
LA001,2018,10,11,4,1,14,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,11,4,1,14,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,11,4,1,15,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,11,4,1,15,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,11,4,1,16,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,11,4,1,16,2,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,11,4,1,17,1,3,0,3,0,3,0,0,0,0,1
LA001,2018,10,11,4,1,17,2,3,0,3,0,3,0,0,0,0,1
LA010,2018,10,2,1,1,19,1,1,0,3,0,10,0,0,0,0,0
LA010,2018,10,2,1,1,19,2,1,0,3,0,10,10,0,0,0,0
LA010,2018,10,2,1,1,20,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,2,1,1,20,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,2,1,1,21,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,2,1,1,21,2,1,0,1,0,9,0,7,0,0,0
LA010,2018,10,2,1,1,22,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,2,1,1,22,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,2,1,1,23,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,2,1,1,23,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,0,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,0,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,1,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,1,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,2,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,2,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,3,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,3,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,4,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,4,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,5,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,5,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,3,2,1,6,1,1,0,3,0,10,11,0,0,0,1
LA010,2018,10,3,2,1,6,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,7,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,7,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,8,1,1,0,3,0,8,0,0,0,0,1
LA010,2018,10,3,2,1,8,2,1,0,3,0,9,0,7,0,0,1
LA010,2018,10,3,2,1,9,1,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,9,2,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,10,1,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,10,2,3,0,3,0,3,0,10,0,0,1
LA010,2018,10,3,2,1,11,1,2,0,4,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,11,2,2,0,4,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,12,1,2,0,4,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,12,2,3,0,3,0,3,0,10,0,0,1
LA010,2018,10,3,2,1,13,1,11,0,4,0,2,8,0,0,0,1
LA010,2018,10,3,2,1,13,2,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,14,1,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,14,2,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,15,1,61,0,1,0,11,0,0,0,0,1
LA010,2018,10,3,2,1,15,2,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,16,1,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,3,2,1,16,2,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,3,2,1,17,1,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,3,2,1,17,2,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,3,2,1,18,1,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,3,2,1,18,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,19,1,1,0,2,0,8,0,2,0,0,0
LA010,2018,10,3,2,1,19,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,20,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,20,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,21,1,22,0,9,0,11,0,0,0,0,1
LA010,2018,10,3,2,1,21,2,1,0,1,0,9,0,7,0,0,1
LA010,2018,10,3,2,1,22,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,22,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,23,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,3,2,1,23,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,0,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,0,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,1,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,1,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,2,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,2,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,3,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,3,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,4,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,4,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,5,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,5,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,6,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,6,2,1,0,3,0,11,0,0,0,0,1
LA010,2018,10,4,3,1,7,1,1,0,3,0,10,8,0,0,0,1
LA010,2018,10,4,3,1,7,2,1,0,3,0,9,0,0,0,0,1
LA010,2018,10,4,3,1,8,1,16,0,9,0,2,0,0,0,0,1
LA010,2018,10,4,3,1,8,2,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,9,1,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,9,2,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,10,1,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,10,2,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,11,1,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,11,2,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,12,1,2,0,4,0,8,0,0,0,0,1
LA010,2018,10,4,3,1,12,2,2,0,4,0,1,0,0,0,0,1
LA010,2018,10,4,3,1,13,1,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,13,2,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,4,3,1,14,1,11,16,4,9,2,2,0,1,0,1
LA010,2018,10,4,3,1,14,2,2,0,4,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,15,1,2,0,4,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,15,2,2,0,4,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,16,1,16,11,9,4,2,2,1,0,0,1
LA010,2018,10,4,3,1,16,2,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,4,3,1,17,1,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,17,2,2,0,4,0,3,0,0,0,0,1
LA010,2018,10,4,3,1,18,1,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,4,3,1,18,2,11,0,4,0,2,0,0,0,0,1
LA010,2018,10,4,3,1,19,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,19,2,1,0,3,0,8,0,2,0,0,1
LA010,2018,10,4,3,1,20,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,20,2,1,0,1,0,9,0,7,0,0,0
LA010,2018,10,4,3,1,21,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,21,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,22,1,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,22,2,1,0,3,0,10,0,0,0,0,1
LA010,2018,10,4,3,1,23,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,4,3,1,23,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,0,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,0,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,1,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,1,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,2,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,2,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,3,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,3,2,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,4,1,1,0,3,0,1,0,0,0,0,1
LA010,2018,10,5,4,1,4,2,1,0,3,0,1,0,0,0,0,1
LA014,2018,10,15,1,1,10,2,1,0,2,0,10,0,5,0,0,NA
LA014,2018,10,15,1,1,11,1,1,0,2,0,10,0,5,0,0,NA
LA014,2018,10,15,1,1,11,2,1,0,2,0,10,0,5,0,0,NA
LA014,2018,10,15,1,1,12,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,12,2,1,0,2,0,8,0,0,0,0,NA
LA014,2018,10,15,1,1,13,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,13,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,14,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,14,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,15,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,15,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,16,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,16,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,17,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,17,2,10,0,9,0,2,10,1,0,0,NA
LA014,2018,10,15,1,1,18,1,10,0,9,0,2,10,1,0,0,NA
LA014,2018,10,15,1,1,18,2,10,0,9,0,2,10,1,0,0,NA
LA014,2018,10,15,1,1,19,1,1,0,2,0,8,0,0,0,0,NA
LA014,2018,10,15,1,1,19,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,20,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,20,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,21,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,21,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,22,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,22,2,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,23,1,1,0,2,0,10,0,0,0,0,NA
LA014,2018,10,15,1,1,23,2,1,0,2,0,1,0,0,0,0,NA
LA014,2018,10,16,2,1,0,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,0,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,1,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,1,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,2,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,2,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,3,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,3,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,4,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,4,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,5,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,5,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,6,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,6,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,7,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,7,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,16,2,1,8,1,1,0,2,0,1,8,0,0,0,1
